"Step","light-blaze-549 - test_acc","light-blaze-549 - test_acc__MIN","light-blaze-549 - test_acc__MAX","celestial-salad-549 - test_acc","celestial-salad-549 - test_acc__MIN","celestial-salad-549 - test_acc__MAX","floral-frog-548 - test_acc","floral-frog-548 - test_acc__MIN","floral-frog-548 - test_acc__MAX","mild-firebrand-547 - test_acc","mild-firebrand-547 - test_acc__MIN","mild-firebrand-547 - test_acc__MAX","bright-sunset-546 - test_acc","bright-sunset-546 - test_acc__MIN","bright-sunset-546 - test_acc__MAX","glamorous-field-545 - test_acc","glamorous-field-545 - test_acc__MIN","glamorous-field-545 - test_acc__MAX","stoic-cherry-544 - test_acc","stoic-cherry-544 - test_acc__MIN","stoic-cherry-544 - test_acc__MAX","clear-serenity-543 - test_acc","clear-serenity-543 - test_acc__MIN","clear-serenity-543 - test_acc__MAX","twilight-cherry-542 - test_acc","twilight-cherry-542 - test_acc__MIN","twilight-cherry-542 - test_acc__MAX","pious-forest-540 - test_acc","pious-forest-540 - test_acc__MIN","pious-forest-540 - test_acc__MAX","confused-sky-539 - test_acc","confused-sky-539 - test_acc__MIN","confused-sky-539 - test_acc__MAX","ancient-shadow-540 - test_acc","ancient-shadow-540 - test_acc__MIN","ancient-shadow-540 - test_acc__MAX","copper-universe-538 - test_acc","copper-universe-538 - test_acc__MIN","copper-universe-538 - test_acc__MAX","swift-valley-535 - test_acc","swift-valley-535 - test_acc__MIN","swift-valley-535 - test_acc__MAX","jolly-sun-536 - test_acc","jolly-sun-536 - test_acc__MIN","jolly-sun-536 - test_acc__MAX","ethereal-pyramid-534 - test_acc","ethereal-pyramid-534 - test_acc__MIN","ethereal-pyramid-534 - test_acc__MAX","splendid-darkness-537 - test_acc","splendid-darkness-537 - test_acc__MIN","splendid-darkness-537 - test_acc__MAX","elated-rain-533 - test_acc","elated-rain-533 - test_acc__MIN","elated-rain-533 - test_acc__MAX","feasible-brook-532 - test_acc","feasible-brook-532 - test_acc__MIN","feasible-brook-532 - test_acc__MAX","still-voice-531 - test_acc","still-voice-531 - test_acc__MIN","still-voice-531 - test_acc__MAX","comic-smoke-530 - test_acc","comic-smoke-530 - test_acc__MIN","comic-smoke-530 - test_acc__MAX","toasty-leaf-529 - test_acc","toasty-leaf-529 - test_acc__MIN","toasty-leaf-529 - test_acc__MAX","young-waterfall-526 - test_acc","young-waterfall-526 - test_acc__MIN","young-waterfall-526 - test_acc__MAX","noble-sun-527 - test_acc","noble-sun-527 - test_acc__MIN","noble-sun-527 - test_acc__MAX","iconic-pond-527 - test_acc","iconic-pond-527 - test_acc__MIN","iconic-pond-527 - test_acc__MAX","lucky-lake-525 - test_acc","lucky-lake-525 - test_acc__MIN","lucky-lake-525 - test_acc__MAX","vital-tree-523 - test_acc","vital-tree-523 - test_acc__MIN","vital-tree-523 - test_acc__MAX","scarlet-firefly-524 - test_acc","scarlet-firefly-524 - test_acc__MIN","scarlet-firefly-524 - test_acc__MAX","super-water-522 - test_acc","super-water-522 - test_acc__MIN","super-water-522 - test_acc__MAX","worldly-planet-521 - test_acc","worldly-planet-521 - test_acc__MIN","worldly-planet-521 - test_acc__MAX","apricot-cherry-519 - test_acc","apricot-cherry-519 - test_acc__MIN","apricot-cherry-519 - test_acc__MAX","rural-sun-520 - test_acc","rural-sun-520 - test_acc__MIN","rural-sun-520 - test_acc__MAX","jumping-meadow-518 - test_acc","jumping-meadow-518 - test_acc__MIN","jumping-meadow-518 - test_acc__MAX","blooming-firefly-516 - test_acc","blooming-firefly-516 - test_acc__MIN","blooming-firefly-516 - test_acc__MAX","valiant-snowball-515 - test_acc","valiant-snowball-515 - test_acc__MIN","valiant-snowball-515 - test_acc__MAX","dark-fire-517 - test_acc","dark-fire-517 - test_acc__MIN","dark-fire-517 - test_acc__MAX","stellar-haze-513 - test_acc","stellar-haze-513 - test_acc__MIN","stellar-haze-513 - test_acc__MAX","rose-moon-514 - test_acc","rose-moon-514 - test_acc__MIN","rose-moon-514 - test_acc__MAX","iconic-galaxy-512 - test_acc","iconic-galaxy-512 - test_acc__MIN","iconic-galaxy-512 - test_acc__MAX","clean-wildflower-509 - test_acc","clean-wildflower-509 - test_acc__MIN","clean-wildflower-509 - test_acc__MAX","fallen-wood-509 - test_acc","fallen-wood-509 - test_acc__MIN","fallen-wood-509 - test_acc__MAX","deft-sunset-510 - test_acc","deft-sunset-510 - test_acc__MIN","deft-sunset-510 - test_acc__MAX","royal-cosmos-507 - test_acc","royal-cosmos-507 - test_acc__MIN","royal-cosmos-507 - test_acc__MAX"
"34","0","0","0","0","0","0","0.06103515625","0.06103515625","0.06103515625","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.21357091267903","99.21357091267903","99.21357091267903","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"35","0","0","0","0","0","0","0.09765625","0.09765625","0.09765625","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.67595799763997","99.67595799763997","99.67595799763997","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"36","0","0","0","0","0","0","0.0732421875","0.0732421875","0.0732421875","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.71664810180664","99.71664810180664","99.71664810180664","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"37","0","0","0","0","0","0","0.054931640625","0.054931640625","0.054931640625","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.9172871907552","99.9172871907552","99.9172871907552","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.70037206013997","99.70037206013997","99.70037206013997","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"38","0","0","0","0","0","0","0.06103515625","0.06103515625","0.06103515625","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.85898971557617","99.85898971557617","99.85898971557617","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.69223403930664","99.69223403930664","99.69223403930664","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"39","0","0","0","0","0","0","0.042724609375","0.042724609375","0.042724609375","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.79935963948567","99.79935963948567","99.79935963948567","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.59457778930664","99.59457778930664","99.59457778930664","12.89185619354248","12.89185619354248","12.89185619354248","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"40","0","0","0","0","0","0","0.03662109375","0.03662109375","0.03662109375","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.78308359781902","99.78308359781902","99.78308359781902","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.63526789347331","99.63526789347331","99.63526789347331","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"41","0","0","0","0","0","0","0.0244140625","0.0244140625","0.0244140625","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.75053151448567","99.75053151448567","99.75053151448567","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.57016372680664","99.57016372680664","99.57016372680664","100","100","100","68.8417371114095","68.8417371114095","68.8417371114095","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"42","0","0","0","0","0","0","0.030517578125","0.030517578125","0.030517578125","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.51763661702473","99.51763661702473","99.51763661702473","100","100","100","100","100","100","99.66781997680664","99.66781997680664","99.66781997680664","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.52814229329427","99.52814229329427","99.52814229329427","100","100","100","83.80030695597331","83.80030695597331","83.80030695597331","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"43","0","0","0","0","0","0","0.03662109375","0.03662109375","0.03662109375","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.7750956217448","99.7750956217448","99.7750956217448","100","100","100","100","100","100","99.56069437662761","99.56069437662761","99.56069437662761","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.46984481811523","99.46984481811523","99.46984481811523","100","100","100","89.24775060017903","89.24775060017903","89.24775060017903","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","0","0","0","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.74254353841145","99.74254353841145","99.74254353841145","100","100","100","100","100","100","99.42782211303711","99.42782211303711","99.42782211303711","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.65154393513997","99.65154393513997","99.65154393513997","100","100","100","95.8095105489095","95.8095105489095","95.8095105489095","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.7750956217448","99.7750956217448","99.7750956217448","100","100","100","100","100","100","99.45223617553711","99.45223617553711","99.45223617553711","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","0.1993075286348661","0.1993075286348661","0.1993075286348661","100","100","100","97.87952677408855","97.87952677408855","97.87952677408855","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.84019978841145","99.84019978841145","99.84019978841145","100","100","100","100","100","100","99.44409815470378","99.44409815470378","99.44409815470378","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","96.99973424275716","96.99973424275716","96.99973424275716","100","100","100","97.77787653605144","97.77787653605144","97.77787653605144","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","97.84226481119792","97.84226481119792","97.84226481119792","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.85647583007812","99.85647583007812","99.85647583007812","100","100","100","0","0","0","99.39527002970378","99.39527002970378","99.39527002970378","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","97.21531677246094","97.21531677246094","97.21531677246094","100","100","100","97.83351008097331","97.83351008097331","97.83351008097331","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.46037419637044","99.46037419637044","99.46037419637044","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","97.16648864746094","97.16648864746094","97.16648864746094","100","100","100","97.8673947652181","97.8673947652181","97.8673947652181","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.45223617553711","99.45223617553711","99.45223617553711","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","71.81433486938477","71.81433486938477","71.81433486938477","96.84525807698567","96.84525807698567","96.84525807698567","100","100","100","97.8429807027181","97.8429807027181","97.8429807027181","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","2.7388139565785727","2.7388139565785727","2.7388139565785727","100","100","100"
"50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.90382385253906","99.90382385253906","99.90382385253906","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.43596013387044","99.43596013387044","99.43596013387044","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","76.2829958597819","76.2829958597819","76.2829958597819","96.640625","96.640625","96.640625","100","100","100","97.80229059855144","97.80229059855144","97.80229059855144","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"51","0.006103515625","0.006103515625","0.006103515625","0","0","0","0","0","0","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.46851221720378","99.46851221720378","99.46851221720378","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","78.8235371907552","78.8235371907552","78.8235371907552","96.42637252807617","96.42637252807617","96.42637252807617","100","100","100","97.80909601847331","97.80909601847331","97.80909601847331","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"52","0.006103515625","0.006103515625","0.006103515625","0","0","0","0","0","0","0","0","0","0","0","0","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.45223617553711","99.45223617553711","99.45223617553711","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","79.5204480489095","79.5204480489095","79.5204480489095","96.47653198242188","96.47653198242188","96.47653198242188","100","100","100","97.84978612263997","97.84978612263997","97.84978612263997","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
