"Step","usual-fire-1222 - test_acc","usual-fire-1222 - test_acc__MIN","usual-fire-1222 - test_acc__MAX","visionary-firebrand-1221 - test_acc","visionary-firebrand-1221 - test_acc__MIN","visionary-firebrand-1221 - test_acc__MAX","dutiful-energy-1220 - test_acc","dutiful-energy-1220 - test_acc__MIN","dutiful-energy-1220 - test_acc__MAX","generous-brook-1219 - test_acc","generous-brook-1219 - test_acc__MIN","generous-brook-1219 - test_acc__MAX","dandy-sound-1218 - test_acc","dandy-sound-1218 - test_acc__MIN","dandy-sound-1218 - test_acc__MAX","whole-oath-1217 - test_acc","whole-oath-1217 - test_acc__MIN","whole-oath-1217 - test_acc__MAX","glamorous-galaxy-1216 - test_acc","glamorous-galaxy-1216 - test_acc__MIN","glamorous-galaxy-1216 - test_acc__MAX","generous-field-1215 - test_acc","generous-field-1215 - test_acc__MIN","generous-field-1215 - test_acc__MAX","whole-jazz-1214 - test_acc","whole-jazz-1214 - test_acc__MIN","whole-jazz-1214 - test_acc__MAX","northern-wind-1213 - test_acc","northern-wind-1213 - test_acc__MIN","northern-wind-1213 - test_acc__MAX","misunderstood-voice-1212 - test_acc","misunderstood-voice-1212 - test_acc__MIN","misunderstood-voice-1212 - test_acc__MAX","sunny-forest-1211 - test_acc","sunny-forest-1211 - test_acc__MIN","sunny-forest-1211 - test_acc__MAX","rich-deluge-1210 - test_acc","rich-deluge-1210 - test_acc__MIN","rich-deluge-1210 - test_acc__MAX","avid-moon-1209 - test_acc","avid-moon-1209 - test_acc__MIN","avid-moon-1209 - test_acc__MAX","fallen-eon-1208 - test_acc","fallen-eon-1208 - test_acc__MIN","fallen-eon-1208 - test_acc__MAX","comfy-donkey-1207 - test_acc","comfy-donkey-1207 - test_acc__MIN","comfy-donkey-1207 - test_acc__MAX","light-darkness-1206 - test_acc","light-darkness-1206 - test_acc__MIN","light-darkness-1206 - test_acc__MAX","logical-shape-1205 - test_acc","logical-shape-1205 - test_acc__MIN","logical-shape-1205 - test_acc__MAX","serene-waterfall-1204 - test_acc","serene-waterfall-1204 - test_acc__MIN","serene-waterfall-1204 - test_acc__MAX","absurd-paper-1203 - test_acc","absurd-paper-1203 - test_acc__MIN","absurd-paper-1203 - test_acc__MAX","comfy-pyramid-1202 - test_acc","comfy-pyramid-1202 - test_acc__MIN","comfy-pyramid-1202 - test_acc__MAX","dutiful-lake-1201 - test_acc","dutiful-lake-1201 - test_acc__MIN","dutiful-lake-1201 - test_acc__MAX","twilight-butterfly-1200 - test_acc","twilight-butterfly-1200 - test_acc__MIN","twilight-butterfly-1200 - test_acc__MAX","misty-wildflower-1199 - test_acc","misty-wildflower-1199 - test_acc__MIN","misty-wildflower-1199 - test_acc__MAX","decent-dragon-1198 - test_acc","decent-dragon-1198 - test_acc__MIN","decent-dragon-1198 - test_acc__MAX","dandy-disco-1197 - test_acc","dandy-disco-1197 - test_acc__MIN","dandy-disco-1197 - test_acc__MAX","brisk-elevator-1196 - test_acc","brisk-elevator-1196 - test_acc__MIN","brisk-elevator-1196 - test_acc__MAX","gallant-deluge-1195 - test_acc","gallant-deluge-1195 - test_acc__MIN","gallant-deluge-1195 - test_acc__MAX","soft-hill-1194 - test_acc","soft-hill-1194 - test_acc__MIN","soft-hill-1194 - test_acc__MAX","charmed-smoke-1193 - test_acc","charmed-smoke-1193 - test_acc__MIN","charmed-smoke-1193 - test_acc__MAX","fearless-hill-1192 - test_acc","fearless-hill-1192 - test_acc__MIN","fearless-hill-1192 - test_acc__MAX","wobbly-durian-1191 - test_acc","wobbly-durian-1191 - test_acc__MIN","wobbly-durian-1191 - test_acc__MAX","icy-energy-1190 - test_acc","icy-energy-1190 - test_acc__MIN","icy-energy-1190 - test_acc__MAX","laced-plasma-1189 - test_acc","laced-plasma-1189 - test_acc__MIN","laced-plasma-1189 - test_acc__MAX","frosty-sun-1188 - test_acc","frosty-sun-1188 - test_acc__MIN","frosty-sun-1188 - test_acc__MAX","robust-microwave-1187 - test_acc","robust-microwave-1187 - test_acc__MIN","robust-microwave-1187 - test_acc__MAX","earnest-rain-1186 - test_acc","earnest-rain-1186 - test_acc__MIN","earnest-rain-1186 - test_acc__MAX","northern-shadow-1185 - test_acc","northern-shadow-1185 - test_acc__MIN","northern-shadow-1185 - test_acc__MAX","twilight-sponge-1184 - test_acc","twilight-sponge-1184 - test_acc__MIN","twilight-sponge-1184 - test_acc__MAX","playful-butterfly-1183 - test_acc","playful-butterfly-1183 - test_acc__MIN","playful-butterfly-1183 - test_acc__MAX","fresh-plant-1182 - test_acc","fresh-plant-1182 - test_acc__MIN","fresh-plant-1182 - test_acc__MAX","zany-aardvark-1181 - test_acc","zany-aardvark-1181 - test_acc__MIN","zany-aardvark-1181 - test_acc__MAX","vivid-cherry-1180 - test_acc","vivid-cherry-1180 - test_acc__MIN","vivid-cherry-1180 - test_acc__MAX"
"32","0","0","0","0","0","0","0","0","0","0","0","0","0.6607239469885826","0.6607239469885826","0.6607239469885826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.93356323242188","99.93356323242188","99.93356323242188","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.71265284220378","99.71265284220378","99.71265284220378","99.3884646097819","99.3884646097819","99.3884646097819","99.3640505472819","99.3640505472819","99.3640505472819","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"33","0","0","0","0","0","0","0","0","0","0","0","0","0.6607239469885826","0.6607239469885826","0.6607239469885826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9417012532552","99.9417012532552","99.9417012532552","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.72079086303711","99.72079086303711","99.72079086303711","99.39660263061523","99.39660263061523","99.39660263061523","99.40474065144856","99.40474065144856","99.40474065144856","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"34","0","0","0","0","0","0","0","0","0","0","0","0","0.6607239469885826","0.6607239469885826","0.6607239469885826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9417012532552","99.9417012532552","99.9417012532552","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.78042093912761","99.78042093912761","99.78042093912761","99.43048604329427","99.43048604329427","99.43048604329427","99.40474065144856","99.40474065144856","99.40474065144856","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"35","0","0","0","0","0","0","0","0","0","0","0","0","0.6668274626135826","0.6668274626135826","0.6668274626135826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9417012532552","99.9417012532552","99.9417012532552","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.78855895996094","99.78855895996094","99.78855895996094","99.47250747680664","99.47250747680664","99.47250747680664","99.4128786722819","99.4128786722819","99.4128786722819","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"36","0","0","0","0","0","0","0","0","0","0.006103515625","0.006103515625","0.006103515625","0.6668274626135826","0.6668274626135826","0.6668274626135826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9417012532552","99.9417012532552","99.9417012532552","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.78855895996094","99.78855895996094","99.78855895996094","99.47250747680664","99.47250747680664","99.47250747680664","99.42101669311523","99.42101669311523","99.42101669311523","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"37","0","0","0","0","0","0","0","0","0","0.006103515625","0.006103515625","0.006103515625","0.6668274626135826","0.6668274626135826","0.6668274626135826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9417012532552","99.9417012532552","99.9417012532552","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.79669698079427","99.79669698079427","99.79669698079427","99.47250747680664","99.47250747680664","99.47250747680664","99.4372927347819","99.4372927347819","99.4372927347819","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"38","0","0","0","0","0","0","0","0","0","0.006103515625","0.006103515625","0.006103515625","0.6973450407385826","0.6973450407385826","0.6973450407385826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9417012532552","99.9417012532552","99.9417012532552","100","100","100","100","100","100","100","100","100","99.88360850016277","99.88360850016277","99.88360850016277","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.79669698079427","99.79669698079427","99.79669698079427","99.48064549763997","99.48064549763997","99.48064549763997","99.47250747680664","99.47250747680664","99.47250747680664","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"39","0","0","0","0","0","0","0","0","0","0.006103515625","0.006103515625","0.006103515625","0.6973450407385826","0.6973450407385826","0.6973450407385826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9417012532552","99.9417012532552","99.9417012532552","100","100","100","100","100","100","100","100","100","99.89988454182942","99.89988454182942","99.89988454182942","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.81297302246094","99.81297302246094","99.81297302246094","99.49692153930664","99.49692153930664","99.49692153930664","99.46436945597331","99.46436945597331","99.46436945597331","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"40","0","0","0","0","0","0","0","0","0","0.006103515625","0.006103515625","0.006103515625","0.7217591032385826","0.7217591032385826","0.7217591032385826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9417012532552","99.9417012532552","99.9417012532552","100","100","100","100","100","100","100","100","100","99.89988454182942","99.89988454182942","99.89988454182942","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.81297302246094","99.81297302246094","99.81297302246094","99.56335703531902","99.56335703531902","99.56335703531902","99.47250747680664","99.47250747680664","99.47250747680664","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"41","0","0","0","0","0","0","0","0","0","0.006103515625","0.006103515625","0.006103515625","0.7400696501135826","0.7400696501135826","0.7400696501135826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9417012532552","99.9417012532552","99.9417012532552","100","100","100","100","100","100","100","100","100","99.89988454182942","99.89988454182942","99.89988454182942","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.81297302246094","99.81297302246094","99.81297302246094","99.58777109781902","99.58777109781902","99.58777109781902","99.48878351847331","99.48878351847331","99.48878351847331","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"42","0","0","0","0","0","0","0","0","0","0.006103515625","0.006103515625","0.006103515625","0.7583801969885826","0.7583801969885826","0.7583801969885826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9417012532552","99.9417012532552","99.9417012532552","100","100","100","100","100","100","100","100","100","99.89988454182942","99.89988454182942","99.89988454182942","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.82244237263997","99.82244237263997","99.82244237263997","99.60404713948567","99.60404713948567","99.60404713948567","99.51319758097331","99.51319758097331","99.51319758097331","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"43","0","0","0","0","0","0","0","0","0","0.01220703125","0.01220703125","0.01220703125","0.7888977751135826","0.7888977751135826","0.7888977751135826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9417012532552","99.9417012532552","99.9417012532552","100","100","100","100","100","100","100","100","100","99.89988454182942","99.89988454182942","99.89988454182942","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.82244237263997","99.82244237263997","99.82244237263997","99.61218516031902","99.61218516031902","99.61218516031902","99.51319758097331","99.51319758097331","99.51319758097331","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"44","0","0","0","0","0","0","0","0","0","0.01220703125","0.01220703125","0.01220703125","0.8011048063635826","0.8011048063635826","0.8011048063635826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9417012532552","99.9417012532552","99.9417012532552","100","100","100","100","100","100","100","100","100","99.89988454182942","99.89988454182942","99.89988454182942","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.83871841430664","99.83871841430664","99.83871841430664","99.62846120198567","99.62846120198567","99.62846120198567","99.53080495198567","99.53080495198567","99.53080495198567","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"45","0","0","0","0","0","0","0","0","0","0.01220703125","0.01220703125","0.01220703125","0.8316223844885826","0.8316223844885826","0.8316223844885826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9417012532552","99.9417012532552","99.9417012532552","100","100","100","100","100","100","100","100","100","99.89988454182942","99.89988454182942","99.89988454182942","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.85499445597331","99.85499445597331","99.85499445597331","99.64473724365234","99.64473724365234","99.64473724365234","99.53080495198567","99.53080495198567","99.53080495198567","100","100","100","100","100","100","99.98372395833333","99.98372395833333","99.98372395833333","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"46","0","0","0","0","0","0","0","0","0","0.01220703125","0.01220703125","0.01220703125","0.8316223844885826","0.8316223844885826","0.8316223844885826","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9417012532552","99.9417012532552","99.9417012532552","100","100","100","100","100","100","100","100","100","99.89988454182942","99.89988454182942","99.89988454182942","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.86313247680664","99.86313247680664","99.86313247680664","99.66101328531902","99.66101328531902","99.66101328531902","99.56335703531902","99.56335703531902","99.56335703531902","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"47","0","0","0","0","0","0","0","0","0","0.01220703125","0.01220703125","0.01220703125","0.8626547157764435","0.8626547157764435","0.8626547157764435","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9417012532552","99.9417012532552","99.9417012532552","100","100","100","100","100","100","100","100","100","99.89988454182942","99.89988454182942","99.89988454182942","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.88887786865234","99.88887786865234","99.88887786865234","99.68675994873047","99.68675994873047","99.68675994873047","99.60404713948567","99.60404713948567","99.60404713948567","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"48","0","0","0","0","0","0","0","0","0","0.01220703125","0.01220703125","0.01220703125","0.8875835314393044","0.8875835314393044","0.8875835314393044","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9417012532552","99.9417012532552","99.9417012532552","100","100","100","100","100","100","100","100","100","99.89988454182942","99.89988454182942","99.89988454182942","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.89701588948567","99.89701588948567","99.89701588948567","99.71117401123047","99.71117401123047","99.71117401123047","99.61351776123047","99.61351776123047","99.61351776123047","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"49","0","0","0","0","0","0","0","0","0","0.0244140625","0.0244140625","0.0244140625","0.8936870470643044","0.8936870470643044","0.8936870470643044","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.94983927408855","99.94983927408855","99.94983927408855","100","100","100","100","100","100","100","100","100","99.89988454182942","99.89988454182942","99.89988454182942","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.90648651123047","99.90648651123047","99.90648651123047","99.73558807373047","99.73558807373047","99.73558807373047","99.66234588623047","99.66234588623047","99.66234588623047","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
"50","0","0","0","0","0","0","0","0","0","0.0244140625","0.0244140625","0.0244140625","0.9369264096021652","0.9369264096021652","0.9369264096021652","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.9661153157552","99.9661153157552","99.9661153157552","100","100","100","100","100","100","100","100","100","99.89988454182942","99.89988454182942","99.89988454182942","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.99999872843425","99.92276255289714","99.92276255289714","99.92276255289714","99.78441619873047","99.78441619873047","99.78441619873047","99.6704839070638","99.6704839070638","99.6704839070638","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
